"Jahr","Grossregion","Schweizer/innen und Ausländer/innen","Berufliche Stellung","Geschlecht","Zentralwert","P10","P25","P75","P90"
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Oberes und mittleres Kader","Geschlecht - Total",14730,7031,10149,19311,26911
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Oberes und mittleres Kader","Frauen",13973,5830,8875,18614,25029
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Oberes und mittleres Kader","Männer",15177,7724,10581,19745,27220
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Unteres Kader","Geschlecht - Total",9348,5506,7301,12215,14048
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Unteres Kader","Frauen",8624,4996,5958,12042,13886
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Unteres Kader","Männer",9542,5899,8253,12300,14176
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",7040,4719,5580,9431,11116
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Verantwortlich für die Ausführung der Arbeiten","Frauen",6738,4381,5098,9322,11004
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Verantwortlich für die Ausführung der Arbeiten","Männer",7040,4997,5590,9529,11173
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Ohne Kaderfunktion","Geschlecht - Total",5149,3733,4143,6726,8748
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Ohne Kaderfunktion","Frauen",4872,3489,3971,6943,9042
"2014","Nordwestschweiz","> Aufenthalter/innen (Kat. B)","Ohne Kaderfunktion","Männer",5210,3852,4337,6654,8583
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Berufliche Stellung - Total","Geschlecht - Total",6010,4179,4875,7979,11676
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Berufliche Stellung - Total","Frauen",5322,3755,4340,7379,10690
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Berufliche Stellung - Total","Männer",6250,4497,5230,8303,12154
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Oberes und mittleres Kader","Geschlecht - Total",12315,6341,8572,17041,24223
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Oberes und mittleres Kader","Frauen",11811,6293,7631,17033,22971
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Oberes und mittleres Kader","Männer",12450,6500,8761,17041,24749
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Unteres Kader","Geschlecht - Total",9395,5542,6949,11419,13248
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Unteres Kader","Frauen",8744,4702,6600,10813,12949
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Unteres Kader","Männer",9625,5619,7388,11608,13340
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",6846,5020,5742,8327,10886
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Verantwortlich für die Ausführung der Arbeiten","Frauen",7053,4425,5528,8463,10564
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Verantwortlich für die Ausführung der Arbeiten","Männer",6762,5344,5742,8327,11090
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Ohne Kaderfunktion","Geschlecht - Total",5525,4044,4640,6699,8460
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Ohne Kaderfunktion","Frauen",4908,3662,4204,6361,8367
"2014","Nordwestschweiz","> Niedergelassene (Kat. C)","Ohne Kaderfunktion","Männer",5787,4333,4981,6817,8508
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Berufliche Stellung - Total","Geschlecht - Total",6750,4526,5451,9006,12617
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Berufliche Stellung - Total","Frauen",6594,4130,5082,8511,11720
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Berufliche Stellung - Total","Männer",6818,4727,5579,9200,12965
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Oberes und mittleres Kader","Geschlecht - Total",14387,6990,9639,18735,23743
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Oberes und mittleres Kader","Frauen",13594,5768,7073,18355,22194
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Oberes und mittleres Kader","Männer",14618,7619,10616,18872,24183
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Unteres Kader","Geschlecht - Total",8954,5887,6972,11677,13755
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Unteres Kader","Frauen",8571,4861,6317,11683,13476
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Unteres Kader","Männer",9037,6141,7129,11677,13859
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",7583,5311,6284,9555,11286
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Verantwortlich für die Ausführung der Arbeiten","Frauen",7030,4390,5550,9061,10849
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Verantwortlich für die Ausführung der Arbeiten","Männer",7853,5589,6548,9756,11464
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Ohne Kaderfunktion","Geschlecht - Total",6208,4313,5191,7750,9884
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Ohne Kaderfunktion","Frauen",6216,3971,4828,7841,9869
"2014","Nordwestschweiz","> Grenzgänger/innen (Kat. G)","Ohne Kaderfunktion","Männer",6204,4527,5285,7697,9889
"2014","Nordwestschweiz","> Andere","Berufliche Stellung - Total","Geschlecht - Total",5549,3500,4096,7657,11979
"2014","Nordwestschweiz","> Andere","Berufliche Stellung - Total","Frauen",4978,3293,3574,7334,12396
"2014","Nordwestschweiz","> Andere","Berufliche Stellung - Total","Männer",5700,3713,4344,7926,11247
"2014","Nordwestschweiz","> Andere","Oberes und mittleres Kader","Geschlecht - Total",15613,7032,10500,20371,25003
"2014","Nordwestschweiz","> Andere","Oberes und mittleres Kader","Frauen",,,,,
"2014","Nordwestschweiz","> Andere","Oberes und mittleres Kader","Männer",,,,,
"2014","Nordwestschweiz","> Andere","Unteres Kader","Geschlecht - Total",,,,,
"2014","Nordwestschweiz","> Andere","Unteres Kader","Frauen",,,,,
"2014","Nordwestschweiz","> Andere","Unteres Kader","Männer",,,,,
"2014","Nordwestschweiz","> Andere","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",,,,,
"2014","Nordwestschweiz","> Andere","Verantwortlich für die Ausführung der Arbeiten","Frauen",,,,,
"2014","Nordwestschweiz","> Andere","Verantwortlich für die Ausführung der Arbeiten","Männer",,,,,
"2014","Nordwestschweiz","> Andere","Ohne Kaderfunktion","Geschlecht - Total",4997,3398,3765,6412,8144
"2014","Nordwestschweiz","> Andere","Ohne Kaderfunktion","Frauen",4441,3143,3500,6196,8022
"2014","Nordwestschweiz","> Andere","Ohne Kaderfunktion","Männer",5151,3535,4048,6483,8186
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Berufliche Stellung - Total","Geschlecht - Total",6810,4386,5257,9134,12377
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Berufliche Stellung - Total","Frauen",6124,4138,4734,7920,10194
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Berufliche Stellung - Total","Männer",7325,4725,5716,10105,13736
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Oberes und mittleres Kader","Geschlecht - Total",11482,7100,8837,15163,20637
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Oberes und mittleres Kader","Frauen",9607,6249,7808,11892,15278
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Oberes und mittleres Kader","Männer",12468,7604,9650,16471,22358
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Unteres Kader","Geschlecht - Total",9260,5778,7402,11192,13210
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Unteres Kader","Frauen",8319,5029,6557,10080,11918
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Unteres Kader","Männer",9845,6379,7893,11641,13765
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",7460,5098,6130,9058,11062
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Verantwortlich für die Ausführung der Arbeiten","Frauen",6756,4672,5461,8221,9806
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Verantwortlich für die Ausführung der Arbeiten","Männer",7870,5565,6566,9523,11734
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Ohne Kaderfunktion","Geschlecht - Total",5988,4204,4827,7374,9069
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Ohne Kaderfunktion","Frauen",5472,3998,4528,6936,8297
"2014","Zürich","Schweizer/innen und Ausländer/innen - Total","Ohne Kaderfunktion","Männer",6301,4439,5193,7714,9621
"2014","Zürich","Schweizer/innen","Berufliche Stellung - Total","Geschlecht - Total",7073,4508,5456,9406,12544
"2014","Zürich","Schweizer/innen","Berufliche Stellung - Total","Frauen",6279,4232,4867,7987,10194
"2014","Zürich","Schweizer/innen","Berufliche Stellung - Total","Männer",7752,4930,6053,10537,14073
"2014","Zürich","Schweizer/innen","Oberes und mittleres Kader","Geschlecht - Total",11324,7142,8817,14750,19841
"2014","Zürich","Schweizer/innen","Oberes und mittleres Kader","Frauen",9509,6322,7801,11577,14525
"2014","Zürich","Schweizer/innen","Oberes und mittleres Kader","Männer",12305,7623,9604,16110,21548
"2014","Zürich","Schweizer/innen","Unteres Kader","Geschlecht - Total",9192,5984,7441,11067,12946
"2014","Zürich","Schweizer/innen","Unteres Kader","Frauen",8248,5186,6611,9856,11656
"2014","Zürich","Schweizer/innen","Unteres Kader","Männer",9800,6630,7992,11545,13531
"2014","Zürich","Schweizer/innen","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",7419,5138,6155,8875,10635
"2014","Zürich","Schweizer/innen","Verantwortlich für die Ausführung der Arbeiten","Frauen",6719,4704,5482,8030,9441
"2014","Zürich","Schweizer/innen","Verantwortlich für die Ausführung der Arbeiten","Männer",7857,5642,6663,9326,11151
"2014","Zürich","Schweizer/innen","Ohne Kaderfunktion","Geschlecht - Total",6151,4286,4935,7522,9208
"2014","Zürich","Schweizer/innen","Ohne Kaderfunktion","Frauen",5642,4120,4631,7007,8302
"2014","Zürich","Schweizer/innen","Ohne Kaderfunktion","Männer",6549,4568,5372,7968,9872
"2014","Zürich","Ausländer/innen","Berufliche Stellung - Total","Geschlecht - Total",6215,4180,4872,8333,11869
"2014","Zürich","Ausländer/innen","Berufliche Stellung - Total","Frauen",5543,3878,4436,7675,10215
"2014","Zürich","Ausländer/innen","Berufliche Stellung - Total","Männer",6457,4431,5217,8823,12778
"2014","Zürich","Ausländer/innen","Oberes und mittleres Kader","Geschlecht - Total",12648,6640,9004,17064,23856
"2014","Zürich","Ausländer/innen","Oberes und mittleres Kader","Frauen",10418,5684,7927,14157,19166
"2014","Zürich","Ausländer/innen","Oberes und mittleres Kader","Männer",13428,7236,9862,18524,25397
"2014","Zürich","Ausländer/innen","Unteres Kader","Geschlecht - Total",9524,5039,7162,11603,14116
"2014","Zürich","Ausländer/innen","Unteres Kader","Frauen",8714,4629,6192,10794,13009
"2014","Zürich","Ausländer/innen","Unteres Kader","Männer",9989,5374,7498,11985,14612
"2014","Zürich","Ausländer/innen","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",7597,5038,6101,9573,12962
"2014","Zürich","Ausländer/innen","Verantwortlich für die Ausführung der Arbeiten","Frauen",6982,4593,5375,8754,10722
"2014","Zürich","Ausländer/innen","Verantwortlich für die Ausführung der Arbeiten","Männer",7936,5365,6328,10099,14084
"2014","Zürich","Ausländer/innen","Ohne Kaderfunktion","Geschlecht - Total",5678,4035,4634,7017,8718
"2014","Zürich","Ausländer/innen","Ohne Kaderfunktion","Frauen",5034,3747,4309,6707,8279
"2014","Zürich","Ausländer/innen","Ohne Kaderfunktion","Männer",5921,4262,4957,7187,9036
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Berufliche Stellung - Total","Geschlecht - Total",6385,4160,5135,8770,13520
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Berufliche Stellung - Total","Frauen",5922,3162,4336,8295,11591
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Berufliche Stellung - Total","Männer",6461,4366,5348,9018,13827
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Oberes und mittleres Kader","Geschlecht - Total",13703,6799,8431,15233,16546
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Oberes und mittleres Kader","Frauen",,,,,
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Oberes und mittleres Kader","Männer",,,,,
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Unteres Kader","Geschlecht - Total",9170,4444,4444,10989,13390
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Unteres Kader","Frauen",,,,,
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Unteres Kader","Männer",8905,4253,4444,10583,13325
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",9262,5720,7258,14919,16954
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Verantwortlich für die Ausführung der Arbeiten","Frauen",,,,,
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Verantwortlich für die Ausführung der Arbeiten","Männer",13415,5664,7267,15533,17003
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Ohne Kaderfunktion","Geschlecht - Total",5983,3981,4976,7384,11161
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Ohne Kaderfunktion","Frauen",5021,3071,4000,6868,8680
"2014","Zürich","> Kurzaufenthalter/innen (Kat. L)","Ohne Kaderfunktion","Männer",6164,4180,5300,7634,11516
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Berufliche Stellung - Total","Geschlecht - Total",6259,4024,4674,8486,12155
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Berufliche Stellung - Total","Frauen",5985,3788,4407,7852,10363
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Berufliche Stellung - Total","Männer",6381,4142,4860,8997,13376
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Oberes und mittleres Kader","Geschlecht - Total",13095,6250,9034,18315,25323
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Oberes und mittleres Kader","Frauen",10018,4961,7143,14192,19841
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Oberes und mittleres Kader","Männer",14505,7778,10440,20290,28167
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Unteres Kader","Geschlecht - Total",9524,4778,7240,11807,14571
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Unteres Kader","Frauen",8613,4318,5824,10649,12910
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Unteres Kader","Männer",10146,5398,7808,12290,15539
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",8386,4950,6417,10642,16896
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Verantwortlich für die Ausführung der Arbeiten","Frauen",7675,4622,5905,9360,12403
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Verantwortlich für die Ausführung der Arbeiten","Männer",8910,5065,6694,11805,18039
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Ohne Kaderfunktion","Geschlecht - Total",5586,3880,4448,7145,8917
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Ohne Kaderfunktion","Frauen",5281,3686,4251,7017,8503
"2014","Zürich","> Aufenthalter/innen (Kat. B)","Ohne Kaderfunktion","Männer",5703,4035,4632,7264,9176
"2014","Zürich","> Niedergelassene (Kat. C)","Berufliche Stellung - Total","Geschlecht - Total",6202,4237,4958,8348,11918
"2014","Zürich","> Niedergelassene (Kat. C)","Berufliche Stellung - Total","Frauen",5372,3927,4440,7602,10216
"2014","Zürich","> Niedergelassene (Kat. C)","Berufliche Stellung - Total","Männer",6488,4605,5381,8943,12845
"2014","Zürich","> Niedergelassene (Kat. C)","Oberes und mittleres Kader","Geschlecht - Total",12429,6619,9120,17038,23530
"2014","Zürich","> Niedergelassene (Kat. C)","Oberes und mittleres Kader","Frauen",10875,5753,8204,14237,19336
"2014","Zürich","> Niedergelassene (Kat. C)","Oberes und mittleres Kader","Männer",13095,6934,9756,18200,24885
"2014","Zürich","> Niedergelassene (Kat. C)","Unteres Kader","Geschlecht - Total",9609,5296,7200,11604,14107
"2014","Zürich","> Niedergelassene (Kat. C)","Unteres Kader","Frauen",8844,4939,6659,10891,13234
"2014","Zürich","> Niedergelassene (Kat. C)","Unteres Kader","Männer",10057,5555,7452,11916,14462
"2014","Zürich","> Niedergelassene (Kat. C)","Verantwortlich für die Ausführung der Arbeiten","Geschlecht - Total",7115,5047,5921,9090,11258
"2014","Zürich","> Niedergelassene (Kat. C)","Verantwortlich für die Ausführung der Arbeiten","Frauen",6590,4361,5194,8424,10485
"2014","Zürich","> Niedergelassene (Kat. C)","Verantwortlich für die Ausführung der Arbeiten","Männer",7322,5385,6210,9405,11654
"2014","Zürich","> Niedergelassene (Kat. C)","Ohne Kaderfunktion","Geschlecht - Total",5676,4117,4682,6926,8618
"2014","Zürich","> Niedergelassene (Kat. C)","Ohne Kaderfunktion","Frauen",4945,3800,4321,6500,8204
"2014","Zürich","> Niedergelassene (Kat. C)","Ohne Kaderfunktion","Männer",5988,4435,5112,7123,8957
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Berufliche Stellung - Total","Geschlecht - Total",6230,4476,5135,7916,10408
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Berufliche Stellung - Total","Frauen",5412,4087,4570,7005,8865
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Berufliche Stellung - Total","Männer",6473,4706,5410,8215,10891
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Oberes und mittleres Kader","Geschlecht - Total",11747,7864,8693,15362,18293
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Oberes und mittleres Kader","Frauen",8684,7056,8163,13210,16010
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Oberes und mittleres Kader","Männer",12324,8215,9402,15902,19286
"2014","Zürich","> Grenzgänger/innen (Kat. G)","Unteres Kader","Geschlecht - Total",9100,5075,6815,11100,13320
